id,lan_code,sentence
8745988,eng,"I'd love to on a trip, but can't right now."
2663341,eng,That's an interesting problem.
3666907,eng,"I would like a cup of coffee, please."
10153552,eng,This aspect was deliberately overlooked.
7230933,eng,I don't think that Tom knows how to play golf.
266303,eng,"In the religious-cult trial, the ambitious lawyer will represent the cult leader."
7178777,eng,Tom said that Mary is probably still in Boston.
3791795,eng,I am not widowed.
2155182,eng,The thing still bothers me.
6416192,eng,Mary said she wasn't sure what she should do.
6499566,eng,I hope Tom and Mary weren't the ones responsible for what happened.
7134455,eng,I hope that Tom is still paying attention.
5839603,eng,Fadil knew how to spot vulnerable women.
1177618,eng,Tom has a hangover.
8373842,eng,This studio is not for sale.
3444685,eng,Tom is looking a little nauseous.
7116779,eng,Tom could have anything that he wanted.
243247,eng,I feel a bit feverish tonight.
6517938,eng,I think Tom and Mary are still sick.
4499908,eng,I thought about that.
9086302,eng,Hydrangeas have very beautiful flowers.
6676584,eng,I suspect that Tom isn't in Boston.
8775587,eng,I read everything written by Rabbi Yisroel Dovid Weiss.
506948,eng,Do you smoke?
46107,eng,The new method is well worth consideration.
7469455,eng,Could you repeat that last bit?
282390,eng,The horse ran through the fields.
2251011,eng,That would follow.
3910981,eng,I'm here to protect them.
6664411,eng,I got arrested for shoplifting.
10651931,eng,I have a crush on Tom.
10113458,eng,There are on average forty pupils in each class.
1932063,eng,You're such a liar.
261355,eng,I never see her without thinking of her mother.
6267766,eng,Tom must've been discouraged.
5933822,eng,I'm a hypocrite.
3725913,eng,I'm going to drop you off downtown.
8565647,eng,I haven't been able to talk to her yet.
313503,eng,She is among the best artists of today.
495457,eng,"He's English, but lives in India."
400110,eng,"One cannot have pain without pleasure, and one cannot have pleasure without pain."
7537706,eng,I'd hoped we could do without Tom's help.
1978825,eng,"Good friends are like stars. You don't always see them, but you know they are always there."
7390429,eng,He promised to clean his room.
261338,eng,I asked her for a date.
8610719,eng,Algeria needs buildings that run on sustainable energy.
10493398,eng,"If you are anthropocentric, you might prefer God to have human shape."
3280084,eng,What were you doing at that particular moment?
3668782,eng,There are those who argue that the existence of nuclear weapons has helped to maintain peace.
8619468,eng,It's more or less impossible to completely stop touching your face.
3619294,eng,I'm not able to have children.
10255226,eng,I decided to continue studying.
7213696,eng,Sami sat next to an old woman.
8992399,eng,You had a week to deal with that.
7539417,eng,I couldn't find a single picture of Tom wearing a hat.
48001,eng,The factory is run on a large scale.
319116,eng,Father has given up smoking for his health.
7191935,eng,I hope Tom isn't in Australia next week.
285007,eng,"Every time I meet him, I feel so happy."
6660049,eng,Tom and I aren't the only ones who stayed awake all night.
3596850,eng,"No matter what, don't tell Tom."
260397,eng,I agree with him.
5103526,eng,Who could do that?
6220480,eng,I can't do that any longer.
802551,eng,"When they got close, they fired their guns."
10697488,eng,"We should help Tom, shouldn't we?"
7522346,eng,I know Tom could do that if he wanted to.
825043,eng,Sir Peter Blake was tragically killed by pirates on the Amazon river in 2001 as he was on a mission to monitor environment change.
6505734,eng,Tom and Mary are much younger than they say they are.
1449420,eng,Do you know what Tom does for a living?
1961719,eng,I thought you wanted to talk to me.
4266784,eng,She covered up her disappointment with a smile.
7232181,eng,I don't think that Tom has studied French for very long.
2734978,eng,This evening we will go to church.
7070617,eng,The sniffing dog inspects everywhere.
6413055,eng,I don't think Mary knows what she's talking about.
3955503,eng,Earth has a core of molten iron-nickel.
7511351,eng,Tom has been doing that longer than Mary has.
7291377,eng,There's one more variant.
2645866,eng,Tom is in the building.
4499735,eng,I told Tom to stay still.
3594668,eng,I want you to help me this afternoon.
5295472,eng,Peace is for wimps.
8798083,eng,I returned to work.
263630,eng,I think I have a lot of tartar.
4837281,eng,I spread cheese on bread.
9955647,eng,Am I hard to understand?
6253689,eng,"Tom and Mary were sitting on the grass, talking to each other."
3763350,eng,It hasn't been easy for us to adapt.
7514694,eng,I know Tom would really enjoy doing that.
8043743,eng,It's easier to just tell the truth.
8629776,eng,"The U.S. Centers for Disease Control and Prevention recommends cleaning all “high-touch” surfaces every day, like phones, keyboards and computers."
7167801,eng,Tom and Mary both lived in Australia when they were children.
10615556,eng,I sat on the toilet seat and started pushing to evacuate my bowels but I couldn't because I was constipated.
1554393,eng,Which cup is yours?
8599857,eng,Smell this milk. Do you think it's still OK to drink?
10694022,eng,The US won't protect Taiwan.
8588780,eng,I pointed at Tom.
7833779,eng,Has Tom finished illustrating the book yet?
6654401,eng,Tom said that he didn't want to ask Mary for help.
2361089,eng,Not in a thousand years!
5729801,eng,Tom is charged with manslaughter.
8409301,eng,He sees it happening but there's nothing he can do about it.
61735,eng,I know that there was a big church here.
6738403,eng,Sami gave Layla a silent treatment.
6526232,eng,Tom said that Mary was certain that he needed to do that.
7149510,eng,Wasn't Tom supposed to stay in Australia until the end of next month?
6232406,eng,I didn't want to spend the rest of my life in jail.
5881143,eng,Fadil was in the special forces.
8391179,eng,Algeria shall not sink into a civil war.
1030023,eng,There's something going on between Tom and Mary.
6125700,eng,Tom hasn't done anything we told him to do.
3151216,eng,We don't intend to give up.
9989060,eng,What would you advise Tom to do?
10134276,eng,How can Algeria achieve an economic leap?
3890632,eng,Which car's your dad's?
6831343,eng,Why don't you like this?
8249277,eng,My conversion to Islam relaxed me.
1839526,eng,I'm afraid I'm a bit out of shape.
6413830,eng,Mary was convinced that Tom no longer loved her.
3903140,eng,We'll catch up with her later.
3387150,eng,Man cannot live by bread alone.
2972121,eng,Our best thoughts come from others.
10030149,eng,Palestinians will never be broken.
5541510,eng,That's not what she's going to talk about.
7857321,eng,What the hell is going on in Algeria?
5418169,eng,I tried my best.
6122032,eng,The American director made an homage to spaghetti western films.
2644112,eng,I know that Tom isn't busy.
6466815,eng,Sami exposed Layla's adulterous affair.
8503854,eng,Nothing will change here.
10296926,eng,Ziri wanted to play a different game.
5152683,eng,Want an apple?
3843535,eng,I know I look like a gift box in this costume.
10109917,eng,How many overseas workers does Algeria have?
10324278,eng,The bank was broken into last night.
9007396,eng,There's no cure for lovesickness.
10630327,eng,Tom seems to be scared to do that.
6964643,eng,The story Tom told us was very heartwarming.
10008668,eng,Tom got shot three times.
5754706,eng,I need a tissue now.
7504969,eng,Tom said he thought prices at that store were too high.
2953747,eng,We owe you a debt of gratitude.
6312556,eng,I'm divorcing your father.
3619343,eng,Tom will take a walk in the park this afternoon.
6519414,eng,Tom and Mary are tired of waiting.
40682,eng,Sometimes I smoke just to give my hands something to do.
9075401,eng,Algiers is a fast-growing city.
30264,eng,It is the first step which is troublesome.
4771239,eng,I don't know when I will arrive.
6336597,eng,I wonder whether Tom really knew he should do that.
2376565,eng,I know you have somewhere else you need to be.
3396858,eng,Have you looked outside lately?
6520280,eng,I'm not going if Tom and Mary go.
3904199,eng,Don't be angry with him.
9804093,eng,Tom just walked out the door.
8999340,eng,We can see Tom's house from here.
6522749,eng,Tom and Mary got on their horses.
1093530,eng,Tom hopes Mary doesn't get arrested by the police.
10243498,eng,Ziri was Rima's first love.
55077,eng,These books are used by him.
6556076,eng,A plane landed on the speedway.
5190366,eng,I don't feel like a hero.
9414488,eng,Tom has been here many times.
1893785,eng,We just want to find Tom.
466464,eng,You're already useless.
1184883,eng,"My roommate, who can't hold his liquor, came home after the party and barfed all over my new shoes!"
7159195,eng,Tom is no longer in Australia.
7179727,eng,Tom said that I didn't look much like my father.
8127479,eng,Mennad introduced himself and Baya just nodded her head.
2377448,eng,I like hanging out here.
10568381,eng,Tom was aware Mary couldn't speak French.
6385711,eng,I didn't tell my family where I was.
10103776,eng,Yanni is unfaithful spouse.
6873335,eng,I'm not so poor that I can't send my son to college.
8254289,eng,They asked questions about Islam and I answered them to the best of my ability.
7540524,eng,"Tom is a fast worker, but he does sloppy work."
6506291,eng,Tom and Mary said they'd never tell John to do that.
7185553,eng,This is the first time that I've invited Mary.
8351388,eng,Tom was angry. That's why he didn't say anything.
10172715,eng,I was hoping that it was a joke.
9015831,eng,"What nationality are his neighbors? ""Italian."""
1879929,eng,Tom is a real pain in the neck.
10085761,eng,Nothing out of the ordinary happened that day.
7888352,eng,Tom earns more than $1 million per year.
7729297,eng,Did you do it yourselves?
46595,eng,That woman has wrongly accused me.
1840475,eng,Can you translate this abstract into Arabic?
5442650,eng,The response has been awesome.
1437935,eng,You have to buy this too!
10017214,eng,God has given every person something to make others happy.
6232134,eng,I wish I hadn't told Tom that I forgot to do that.
6401259,eng,It felt like an earthquake.
291268,eng,He is entitled to receive the reward.
8049794,eng,Mennad doesn't have time to do this.
1495948,eng,There are lots of eggs in that box.
6707918,eng,Sami was spotted by police outside a gas station.
1493355,eng,Mary looks absolutely stunning.
6995674,eng,"While the sidewalks were empty, the streets were packed with cars."
1222696,eng,A gardener was called in to design the garden.
2549443,eng,Tom went to bed.
6526481,eng,Tom said he wasn't sure he was doing the right thing.
3089546,eng,"Tom asked Mary out, but she said no."
8736624,eng,Donovan wants the country to return to its roots.
1953084,eng,Just go and try it!
2802103,eng,I request that your brothers be good and diligent.
9793666,eng,Yanni happened to have just what Skura needed.
418822,eng,"It's always a great relief, as religion says, to think about someone unhappier than ourselves."
3916988,eng,It was for him.
1669601,eng,"Don't worry, you are doing well."
7523746,eng,A key goal of scientific research is to increase our confidence and reduce the uncertainty in our understanding of the world around us.
9268494,eng,That book's going to fall off the shelf.
250678,eng,My brother uses this bike.
6272671,eng,Tom said Mary wasn't having fun.
